         MJD         m       dm      uJy   duJy F  err  chi/N        RA      Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs
57768.637186 18.816441      NaN      -29     36 o    0   1.84 186.44114 12.66357  8436.15  5063.31  3.70  3.34 -88.4 -0.426    18.59 19.47 02a57768o0839o
57768.652736 18.786693      NaN      -49     37 o    0   1.33 186.44114 12.66357  8414.46  5023.83  3.72  3.37 -86.7 -0.428    18.58 19.47 02a57768o0868o
57768.669790 18.292405      NaN       49     42 o    0   1.34 186.44114 12.66357  8473.31  5108.20  3.92  3.78   8.3 -0.400    18.46 19.38 02a57768o0898o
57788.606078 19.302877      NaN      -27     23 o    0   3.14 186.44114 12.66357  6022.63  7251.75  3.44  3.29  89.2 -0.460    19.55 21.28 02a57788o0755o
57788.619491 19.155932      NaN       10     23 o    0   2.60 186.44114 12.66357  6001.96  7211.53  3.47  3.31  87.9 -0.453    19.52 21.23 02a57788o0781o
57788.640542 18.558199      NaN       53     28 o    0   2.01 186.44114 12.66357  6062.62  7290.83  3.49  3.36 -87.2 -0.448    19.50 21.22 02a57788o0820o
57788.657012 19.115465      NaN       10     24 o    0   3.15 186.44114 12.66357  6081.52  7172.60  3.46  3.27 -86.5 -0.459    19.47 21.12 02a57788o0850o
57788.674214 18.073966      NaN       25     63 o    0   1.72 186.44114 12.66357  6045.68  7231.93  3.56  3.49  12.8 -0.441    18.37 19.08 02a57788o0879o
57792.603788 18.702047      NaN       30     30 o    0   1.92 186.44114 12.66357  8469.76  4013.60  3.76  3.31  88.1 -0.423    18.88 20.01 02a57792o0015o
57792.626147 19.014394      NaN      -84     30 o    0   1.83 186.44114 12.66357  8448.94  3975.10  3.77  3.23  88.6 -0.439    19.16 20.58 02a57792o0052o
57792.643328 18.738855      NaN        2     38 o    0   1.14 186.44114 12.66357  8507.18  4053.20  3.84  3.35  86.3 -0.432    19.23 20.77 02a57792o0080o
57792.661914 18.978793      NaN      -66     31 o    0   1.65 186.44114 12.66357  8529.91  3937.65  3.76  3.30  87.6 -0.435    18.96 20.36 02a57792o0109o
57800.597794 18.786693      NaN      -74     37 o    0   1.67 186.44114 12.66357  5865.35  6773.17  3.40  3.29 -81.5 -0.474    18.88 19.95 02a57800o0565o
57800.612619 18.702047      NaN     -112     40 o    0   1.54 186.44114 12.66357  5846.67  6732.53  3.36  3.23 -75.5 -0.477    18.93 20.03 02a57800o0590o
57800.629152 18.702047      NaN      -58     40 o    0   1.22 186.44114 12.66357  5904.63  6809.14  3.48  3.35 -82.8 -0.461    18.89 20.00 02a57800o0623o
57800.645249 18.816441      NaN      -45     36 o    0   1.87 186.44114 12.66357  5927.10  6692.58  3.68  3.57   9.0 -0.421    18.79 19.94 02a57800o0655o
57804.618801 17.091361      NaN       88    147 o    0   1.31 186.44114 12.66357  4084.75  3111.18  4.21  4.01 -84.4 -0.621    17.46 18.85 01a57804o0667o
57804.633190 17.664614      NaN     -162    104 o    0   1.09 186.44114 12.66357  4106.13  3149.74  4.25  4.05 -80.3 -0.607    17.84 19.32 01a57804o0695o
57804.646562 17.963129      NaN     -434     79 o    0   4.02 186.44114 12.66357  4049.56  3072.56  4.04  3.86 -75.7 -0.659    18.05 19.55 01a57804o0721o
57804.661034 14.916508      NaN    -5654   1307 o    0   2.95 186.44114 12.66357  4032.67  3187.43  4.22  4.02 -77.2 -0.674    15.42 16.31 01a57804o0749o
57806.612514 18.757738      NaN      -67     38 o    0   2.84 186.44114 12.66357  2877.16  4708.63  4.39  4.11 -78.0 -0.536    18.80 20.60 01a57806o0775o
57806.626380 18.376212      NaN      -43     54 o    0   1.19 186.44114 12.66357  2898.64  4746.59  4.39  4.12 -78.9 -0.535    18.78 20.57 01a57806o0802o
57806.640082 18.534680 0.348987      140     45 o    0   2.09 186.44114 12.66357  2841.34  4669.40  4.41  4.14 -79.7 -0.518    18.77 20.55 01a57806o0829o
57806.653942 18.550302      NaN      -21     46 o    0   1.93 186.44114 12.66357  2822.71  4784.85  4.57  4.38 -78.9 -0.531    18.62 20.38 01a57806o0856o
57808.622139 18.729535      NaN      -34     39 o    0   2.70 186.44114 12.66357  1849.79  4191.24  4.94  4.60 -79.3 -0.488    18.75 20.74 01a57808o0695o
57808.635526 18.526952 0.292610      141     38 o    0   2.70 186.44114 12.66357  1793.63  4113.62  4.84  4.53 -83.9 -0.490    18.77 20.72 01a57808o0721o
57808.649358 18.675237      NaN     -323     41 o    0   6.83 186.44114 12.66357  1775.87  4228.55  4.90  4.53 -83.6 -0.490    18.67 20.57 01a57808o0748o
57816.582158 19.212347      NaN      -98     25 o    0   3.97 186.44114 12.66357  4741.37  5532.03  3.51  3.36 -68.0 -0.474    19.23 21.28 01a57816o0717o
57816.596386 18.657725      NaN        5     40 o    0   1.80 186.44114 12.66357  4761.15  5570.89  3.40  3.25 -67.6 -0.482    19.25 21.27 01a57816o0745o
57816.611089 18.944322      NaN      -90     32 o    0   2.52 186.44114 12.66357  4703.72  5493.65  3.42  3.22 -69.3 -0.473    19.23 21.22 01a57816o0774o
57816.625152 18.847027      NaN       12     31 o    0   3.20 186.44114 12.66357  4686.89  5609.09  3.62  3.41 -70.6 -0.470    19.17 21.21 01a57816o0802o
57818.575974 18.816441      NaN      -83     36 o    0   3.01 186.44114 12.66357  4712.81  4819.14  4.13  3.73 -57.1 -0.456    19.18 21.39 01a57818o0710o
57818.590204 18.978793      NaN      -28     31 o    0   3.08 186.44114 12.66357  4733.35  4857.68  4.03  3.67 -51.3 -0.463    19.18 21.37 01a57818o0738o
57818.604888 18.847027      NaN      -93     35 o    0   2.30 186.44114 12.66357  4677.21  4780.77  4.07  3.74 -51.4 -0.473    19.09 21.25 01a57818o0767o
57818.618446 18.847027      NaN      -59     35 o    0   3.15 186.44114 12.66357  4659.01  4896.16  4.14  3.80 -45.8 -0.477    19.05 21.21 01a57818o0794o
57820.551535 17.623637      NaN      -57    108 o    0   1.44 186.44114 12.66357  2734.91  5228.91  3.86  3.58 -77.1 -0.505    17.60 18.62 01a57820o0684o
57820.579730 17.281543      NaN     -229    148 o    0   1.72 186.44114 12.66357  2697.68  5190.09  4.22  3.84 -76.3 -0.470    17.54 19.49 01a57820o0740o
57820.593717 16.307430      NaN    -1948    363 o    0   4.69 186.44114 12.66357  2680.48  5305.71  4.21  3.87 -79.6 -0.527    16.78 18.74 01a57820o0768o
57828.527454 18.396507      NaN      -29     53 o    0   2.06 186.44114 12.66357  6742.22  7228.10  3.59  3.30  88.8 -0.453    18.17 19.02 02a57828o0584o
