         MJD         m       dm  uJy  duJy F  err  chi/N       RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs
58259.378852 19.569016      NaN   -1    18 c    0   1.68 186.4363 12.66357  4263.03 10077.61 2.93 2.73  -0.1 -0.433    19.35 20.80 02a58259o0074c
58259.379764 18.921935      NaN   29    23 c    0   1.17 186.4363 12.66357  9206.46   332.32 2.88 2.67  44.3 -0.401    19.41 20.87 02a58259o0076c
58259.392224 19.256669      NaN  -15    24 c    0   1.03 186.4363 12.66357  9263.53   411.72 3.07 2.87  37.0 -0.404    19.35 20.87 02a58259o0103c
58259.393138 19.142275      NaN   20    20 c    0   2.03 186.4363 12.66357  4283.19  9956.92 2.96 2.81  -6.2 -0.436    19.28 20.79 02a58259o0105c
58259.399308 19.155932      NaN   22    19 c    0   1.12 186.4363 12.66357  9285.69   292.04 3.10 2.78  38.5 -0.391    19.34 20.87 02a58259o0117c
58279.354673 19.384550      NaN   22    14 c    0   2.83 186.4363 12.66357  4146.91  9895.38 2.74 2.56 -47.5 -0.414    19.45 21.19 02a58279o0238c
58279.358778 18.967180      NaN   46    16 c    0   2.74 186.4363 12.66357  9147.43   232.52 2.76 2.62  37.2 -0.386    19.49 21.27 02a58279o0246c
58279.366011 19.922338      NaN   -9    13 c    0   3.44 186.4363 12.66357  4128.71  9855.43 2.74 2.58 -39.7 -0.420    19.42 21.16 02a58279o0261c
58279.369941 19.549093      NaN    7    16 c    0   1.95 186.4363 12.66357  9129.80   192.80 2.81 2.65  44.1 -0.407    19.49 21.24 02a58279o0269c
58279.377158 19.436675      NaN   19    14 c    0   2.40 186.4363 12.66357  4186.08  9933.45 2.75 2.60 -39.4 -0.420    19.35 21.07 02a58279o0284c
