         MJD         m       dm   uJy  duJy F  err   chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs
57816.535860 19.302877      NaN     9    20 c    0    1.09 186.44456 12.66691  8891.45  4092.40 3.87 3.49  87.6 -0.403    19.76 21.88 02a57816o0553c
57816.547679 18.878500      NaN    45    19 c    0    1.50 186.44456 12.66691  8854.05  4149.48 3.83 3.44  88.5 -0.405    19.77 21.87 02a57816o0574c
57836.506100 19.256669 0.331753    72    22 c    0    2.09 186.44456 12.66691  6211.95  5990.81 3.82 3.65  84.3 -0.389    18.96 20.80 02a57836o0523c
57836.523043 18.944322      NaN    30    22 c    0    2.22 186.44456 12.66691  6192.45  5951.81 3.83 3.63  87.9 -0.392    18.93 20.72 02a57836o0554c
57836.538524 18.738855      NaN    44    24 c    0    1.70 186.44456 12.66691  6249.71  6028.88 3.84 3.64  87.9 -0.392    18.86 20.64 02a57836o0582c
57836.575957 18.711133      NaN    17    34 c    0    1.33 186.44456 12.66691  6234.03  5967.70 4.15 3.95  84.9 -0.383    18.35 20.13 02a57836o0650c
57840.495204 18.816441      NaN    36    24 c    0    1.21 186.44456 12.66691  6423.66  5563.71 3.95 3.82  83.3 -0.379    18.94 20.84 02a57840o0505c
57840.512991 18.990530      NaN    20    24 c    0    1.58 186.44456 12.66691  6405.08  5527.02 3.81 3.62  85.2 -0.394    18.97 20.81 02a57840o0538c
57840.538546 18.910912      NaN    27    24 c    0    1.54 186.44456 12.66691  6481.08  5603.21 3.77 3.55  87.9 -0.399    18.94 20.71 02a57840o0586c
57840.540112 18.978793      NaN    27    22 c    0    1.88 186.44456 12.66691  6499.77  5487.11 3.75 3.52  88.1 -0.400    18.95 20.70 02a57840o0589c
57844.477299 19.128787      NaN   -23    27 c    0    1.34 186.44456 12.66691  8526.71  5695.74 3.83 3.48 -87.0 -0.421    19.62 21.61 02a57844o0466c
57844.483034 19.026525      NaN    11    26 c    0    1.04 186.44456 12.66691  8509.22  5655.88 3.74 3.38 -85.9 -0.429    19.63 21.60 02a57844o0477c
57844.503795 19.038793      NaN    19    23 c    0    1.75 186.44456 12.66691  8567.53  5732.63 3.90 3.57 -85.4 -0.414    19.57 21.57 02a57844o0517c
57844.524943 18.978793      NaN     6    29 c    0    1.23 186.44456 12.66691  8586.28  5615.88 3.84 3.49 -88.7 -0.418    19.56 21.49 02a57844o0556c
57844.525978 19.351140      NaN    -9    22 c    0    2.06 186.44456 12.66691  8547.15  5673.57 3.79 3.41 -88.0 -0.427    19.56 21.48 02a57844o0558c
57868.491248 16.496447      NaN  -299   305 c    0    1.49 186.44456 12.66691  7164.34  3789.79 3.10 2.69  26.0 -0.450    15.95 16.87 02a57868o0287c
57868.504432 19.436675      NaN     4    19 c    0    1.16 186.44456 12.66691  7219.56  3868.79 3.26 2.87  28.5 -0.432    18.96 20.02 02a57868o0312c
57868.517543 19.169763      NaN    21    19 c    0    1.30 186.44456 12.66691  7237.89  3753.66 3.22 2.75  24.6 -0.428    19.07 20.05 02a57868o0337c
57868.531199 19.212347      NaN   -17    25 c    0    0.93 186.44456 12.66691  7200.93  3811.15 3.50 3.07  28.6 -0.420    18.93 19.99 02a57868o0363c
