         MJD         m       dm   uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs
58279.377158 19.115465      NaN    34    16 c    0   1.97 186.44114 12.65885  4176.92  9924.21 2.74 2.60 -39.4 -0.420    19.35 21.07 02a58279o0284c
58279.381371 19.102305      NaN    20    21 c    0   1.24 186.44114 12.65885  9178.34   262.78 2.69 2.60  42.5 -0.384    19.40 21.16 02a58279o0292c
58279.388654 19.401649      NaN   -18    21 c    0   1.60 186.44114 12.65885  4197.33  9807.17 2.77 2.65 -28.6 -0.425    19.29 21.01 02a58279o0307c
58279.392599 19.169763      NaN   -47    26 c    0   1.61 186.44114 12.65885  9200.00   144.27 2.84 2.77  46.0 -0.660    19.35 21.09 02a58279o0315c
58286.330070 19.696897      NaN   -38    16 c    0   2.25 186.44114 12.65885  2669.59  9974.08 2.70 2.55 -43.4 -0.429    19.60 21.24 02a58286o0191c
58286.341065 19.631075      NaN     9    14 c    0   2.23 186.44114 12.65885  2650.02  9934.79 2.77 2.59 -41.0 -0.431    19.60 21.29 02a58286o0214c
58286.351981 19.696897      NaN   -26    16 c    0   1.50 186.44114 12.65885  2706.96 10013.20 2.71 2.54 -39.5 -0.425    19.61 21.31 02a58286o0237c
58286.362741 19.631075      NaN   -21    17 c    0   1.22 186.44114 12.65885  2729.88  9895.27 2.71 2.47  -6.4 -0.458    19.58 21.29 02a58286o0260c
58287.301644 19.510313      NaN   -31    19 c    0   1.31 186.44114 12.65885  1422.31 10079.41 2.63 2.49 -43.6 -0.410    19.36 20.67 02a58287o0123c
58287.311485 18.944322      NaN    18    26 c    0   1.50 186.44114 12.65885  6364.81   388.75 2.65 2.51  67.5 -0.478    18.69 20.01 02a58287o0143c
58287.312638 19.014394      NaN    12    26 c    0   1.35 186.44114 12.65885  1403.58 10039.38 2.75 2.54 -50.0 -0.404    18.60 20.03 02a58287o0145c
58287.322508 19.351140      NaN    -9    22 c    0   2.11 186.44114 12.65885  6346.49   348.98 2.75 2.59  50.2 -0.415    19.26 20.71 02a58287o0165c
58287.322966 19.401649      NaN   -15    21 c    0   1.23 186.44114 12.65885  1460.57 10116.60 2.67 2.52 -18.0 -0.411    19.26 20.63 02a58287o0166c
58287.332786 19.631075      NaN    -3    17 c    0   1.70 186.44114 12.65885  6402.92   427.39 2.63 2.54  61.8 -0.417    19.32 20.69 02a58287o0186c
58287.333700 19.351140      NaN    -8    22 c    0   0.88 186.44114 12.65885  1480.23  9998.07 2.64 2.45  -9.1 -0.435    19.23 20.56 02a58287o0188c
58287.343639 19.454622      NaN    -7    20 c    0   1.46 186.44114 12.65885  6422.42   309.88 2.76 2.58  48.6 -0.412    19.33 20.80 02a58287o0208c
58307.276575 19.841877      NaN    -1    14 c    0   1.93 186.44114 12.65885  2073.31  9949.80 2.95 2.61 -62.3 -0.392    19.47 21.21 02a58307o0054c
58307.287160 19.922338      NaN   -16    13 c    0   2.68 186.44114 12.65885  2054.06  9908.60 2.73 2.57 -52.1 -0.421    19.54 21.21 02a58307o0076c
58307.291943 19.569016      NaN   -11    18 c    0   1.19 186.44114 12.65885  7011.72   267.95 2.91 2.78 -59.9 -0.418    19.51 21.31 02a58307o0086c
58307.298126 19.287255      NaN    25    15 c    0   2.09 186.44114 12.65885  2112.55  9985.59 2.86 2.69 -41.8 -0.413    19.46 21.17 02a58307o0099c
58307.302629 19.510313      NaN     9    16 c    0   2.02 186.44114 12.65885  6994.43   227.08 3.06 3.02  60.4 -0.403    19.47 21.29 02a58307o0108c
58307.308594 19.766969      NaN   -29    15 c    0   1.57 186.44114 12.65885  2133.48  9865.87 2.79 2.63 -39.4 -0.410    19.48 21.13 02a58307o0121c
58307.313355 19.454622      NaN    18    14 c    0   1.93 186.44114 12.65885  7051.87   304.61 2.79 2.68  41.4 -0.404    19.50 21.28 02a58307o0131c
58307.323898 19.155932      NaN    31    16 c    0   1.84 186.44114 12.65885  7071.90   185.85 2.80 2.74  47.7 -0.409    19.50 21.29 02a58307o0153c
58310.295023 19.256669      NaN    15    19 c    0   0.84 186.44114 12.65885  2394.22 10277.92 2.73 2.50 -55.3 -0.389    19.48 21.09 02a58310o0113c
58310.305824 19.401649 0.327444    63    19 c    0   1.18 186.44114 12.65885  2377.20 10237.65 2.76 2.60 -37.9 -0.394    19.42 21.11 02a58310o0136c
58310.316797 18.944322      NaN    39    19 c    0   1.42 186.44114 12.65885  2435.21 10315.03 2.76 2.57 -46.8 -0.402    19.39 21.09 02a58310o0159c
58310.327791 19.419021      NaN    17    15 c    0   2.23 186.44114 12.65885  2457.65 10195.02 2.81 2.65 -16.3 -0.404    19.37 21.01 02a58310o0182c
58311.279749 19.766969      NaN    -6    15 c    0   1.57 186.44114 12.65885  5944.31  2625.29 2.62 2.41 -68.8 -0.402    19.52 21.07 02a58311o0081c
58311.291655 19.696897      NaN    -4    16 c    0   1.21 186.44114 12.65885  5925.86  2586.40 2.57 2.38 -61.9 -0.409    19.52 21.12 02a58311o0104c
58311.302071 19.696897      NaN    -8    16 c    0   1.36 186.44114 12.65885  5983.88  2663.13 2.68 2.43 -58.6 -0.399    19.53 21.10 02a58311o0126c
58311.312957 19.922338      NaN    -4    13 c    0   1.83 186.44114 12.65885  6005.95  2545.23 2.67 2.48 -59.8 -0.399    19.45 21.08 02a58311o0149c
58315.255370 18.504094      NaN    30    38 c    0   1.39 186.44114 12.65885  2982.28  9272.72 3.84 3.54 -87.0 -0.197    18.48 19.59 02a58315o0032c
58315.262810 19.401649      NaN   -12    21 c    0   1.96 186.44114 12.65885  2961.10  9233.52 3.18 2.91 -75.4 -0.317    19.11 20.46 02a58315o0047c
58315.273092 19.696897      NaN   -22    16 c    0   1.95 186.44114 12.65885  3016.81  9309.76 2.64 2.45 -46.4 -0.435    19.26 20.63 02a58315o0068c
58315.283716 19.631075      NaN     0    17 c    0   2.46 186.44114 12.65885  3037.07  9192.43 2.70 2.53 -28.4 -0.449    19.23 20.68 02a58315o0090c
58331.246422 17.099602      NaN  -163   175 c    0   1.04 186.44114 12.65885  2601.26  9526.26 3.90 3.86  14.6 -0.515    17.40 18.40 02a58331o0023c
58331.251694 17.744005      NaN    32    86 c    0   1.12 186.44114 12.65885  2584.28  9485.70 2.75 2.56 -24.3 -0.449    17.33 18.48 02a58331o0034c
58331.259872 18.550302      NaN   -99    46 c    0   1.14 186.44114 12.65885  2640.66  9563.85 2.68 2.50 -41.8 -0.424    18.21 19.50 02a58331o0051c
58331.271102 17.436348      NaN    40   115 c    0   1.36 186.44114 12.65885  2660.83  9446.51 3.29 3.09 -51.1 -0.384    17.11 18.49 02a58331o0074c
58334.260338 18.208845      NaN    42    49 c    0   1.71 186.44114 12.65885  1213.29  9934.12 3.40 3.14 -47.3 -0.385    16.73 18.53 02a58334o0003c
58335.244144 14.731368      NaN  -188  1550 c    0   0.97 186.44114 12.65885  8699.94  2422.28 2.99 2.86  87.2 -0.433    14.31 15.34 02a58335o0027c
58335.248847 14.972476      NaN   964   920 c    0   1.12 186.44114 12.65885  8681.71  2381.77 2.70 2.64 -66.4 -0.427    15.01 16.06 02a58335o0037c
58335.255955 18.944322      NaN    -5    32 c    0   1.41 186.44114 12.65885  8738.78  2459.31 2.73 2.64 -46.1 -0.415    18.51 19.73 02a58335o0052c
58335.265366 17.122592      NaN   166   116 c    0   1.36 186.44114 12.65885  8758.51  2342.24 2.78 2.65 -57.4 -0.452    16.96 18.27 02a58335o0072c
58339.241520 14.848099      NaN -1075  1392 c    0   1.49 186.44114 12.65885  8091.61  2143.20 2.75 2.56 -51.3 -0.457    14.42 15.22 02a58339o0026c
58339.245441 15.722721      NaN  -474   622 c    0   1.23 186.44114 12.65885  8073.76  2103.62 2.83 2.67 -50.8 -0.397    15.50 16.37 02a58339o0034c
58339.252168 17.613631      NaN   -15   109 c    0   1.37 186.44114 12.65885  8133.01  2179.47 2.80 2.68 -53.2 -0.396    15.91 17.06 02a58339o0048c
58339.261308 16.589302      NaN    75   255 c    0   1.31 186.44114 12.65885  8153.31  2062.52 2.84 2.63 -52.0 -0.401    15.56 16.81 02a58339o0067c
58459.669830 17.909502      NaN   -63    83 c    0   1.56 186.44114 12.65885  6876.65  5917.49 2.48 2.46  75.2 -0.509    17.29 18.08 02a58459o0971c
58487.621747 19.922338      NaN   -39    13 c    0   1.90 186.44114 12.65885  3104.54  7853.92 2.75 2.68 -18.8 -0.402    19.59 21.64 02a58487o0859c
58487.631016 19.719755      NaN     8    13 c    0   2.13 186.44114 12.65885  3141.64  7895.50 2.73 2.60 -36.0 -0.415    19.63 21.63 02a58487o0876c
58487.640350 20.103715      NaN    -4    11 c    0   2.18 186.44114 12.65885  3064.62  7817.96 2.70 2.56 -57.0 -0.398    19.68 21.63 02a58487o0893c
58487.650000 19.436675      NaN    13    16 c    0   2.45 186.44114 12.65885  3044.34  7934.60 2.71 2.58 -38.5 -0.419    19.64 21.59 02a58487o0910c
58491.619262 19.922338      NaN    -8    13 c    0   1.42 186.44114 12.65885  3113.79  2038.91 2.51 2.37  47.4 -0.422    19.71 21.74 02a58491o0861c
58491.628304 19.631075      NaN     9    14 c    0   1.28 186.44114 12.65885  3133.81  2081.14 2.49 2.33  43.1 -0.423    19.72 21.73 02a58491o0879c
58491.637519 19.696897      NaN   -17    16 c    0   0.77 186.44114 12.65885  3074.88  2003.49 2.53 2.36  37.3 -0.427    19.76 21.72 02a58491o0896c
58491.647743 19.589310      NaN    14    13 c    0   1.30 186.44114 12.65885  3053.69  2121.53 2.50 2.34  35.2 -0.465    19.71 21.71 02a58491o0914c
58519.565772 20.009244      NaN    -2    12 c    0   1.59 186.44114 12.65885  5673.44  4639.32 2.64 2.55 -79.9 -0.412    19.80 21.93 02a58519o0733c
58519.570892 19.841877      NaN   -14    14 c    0   1.49 186.44114 12.65885  4960.24  5961.09 2.54 2.50 -52.2 -0.422    19.83 21.95 02a58519o0743c
58519.571349 19.841877      NaN    -8    14 c    0   1.16 186.44114 12.65885  4904.02  5883.78 2.48 2.41 -57.8 -0.430    19.85 21.95 02a58519o0744c
58519.584164 20.009244      NaN    -6    12 c    0   1.75 186.44114 12.65885  5721.69  4562.56 2.50 2.43 -62.1 -0.418    19.86 21.95 02a58519o0769c
58523.578726 19.922338      NaN   -14    13 c    0   1.32 186.44114 12.65885  1838.43  4569.28 2.49 2.44  31.1 -0.429    19.79 21.89 02a58523o0619c
58575.451299 20.103715      NaN   -11    11 c    0   1.88 186.44114 12.65885  5607.18  6578.39 2.39 2.31 -54.6 -0.416    19.71 21.59 02a58575o0260c
58575.465982 19.609992      NaN    16    12 c    0   1.63 186.44114 12.65885  5584.83  6538.71 2.42 2.28 -60.4 -0.420    19.69 21.63 02a58575o0290c
58575.472832 19.529530      NaN    17    13 c    0   1.61 186.44114 12.65885  5643.52  6619.59 2.41 2.34 -63.1 -0.409    19.67 21.61 02a58575o0303c
58575.486109 19.922338      NaN   -18    13 c    0   2.01 186.44114 12.65885  5677.05  6501.26 2.37 2.29 -58.5 -0.428    19.68 21.60 02a58575o0328c
58579.453184 19.609992      NaN    13    13 c    0   1.56 186.44114 12.65885  9412.84  4666.73 2.84 2.73  80.7 -0.353    19.70 21.62 02a58579o0494c
58579.458783 19.766969      NaN    -2    15 c    0   0.79 186.44114 12.65885  9394.03  4631.40 2.53 2.40 -75.6 -0.403    19.72 21.61 02a58579o0504c
58579.472493 19.491430      NaN    25    11 c    0   1.73 186.44114 12.65885  9448.47  4707.39 2.50 2.40 -70.9 -0.409    19.72 21.58 02a58579o0532c
58579.480537 19.589310      NaN    11    14 c    0   1.35 186.44114 12.65885  9470.05  4594.66 2.56 2.40 -60.4 -0.431    19.67 21.58 02a58579o0547c
58582.443315 18.424171      NaN    44    37 c    0   0.66 186.44114 12.65885  5557.06 10473.63 2.95 2.59 -49.1 -0.437    19.58 21.56 02a58582o0472c
58582.452495 19.026525      NaN    35    18 c    0   1.38 186.44114 12.65885  5536.23 10434.45 2.92 2.57 -42.8 -0.426    19.58 21.53 02a58582o0491c
58582.461873 16.056615      NaN   166   402 c    0   0.02 186.44114 12.65885  5592.94 10513.37 2.87 2.52 -45.3 -0.415    19.65 21.55 02a58582o0510c
58582.471411 19.589310      NaN    11    14 c    0   2.18 186.44114 12.65885  5612.48 10395.19 2.77 2.59 -46.4 -0.411    19.61 21.55 02a58582o0529c
58583.406902 19.766969      NaN    -5    15 c    0   1.84 186.44114 12.65885   907.15   756.96 3.58 3.02 -41.2 -0.377    19.44 21.55 02a58583o0298c
58583.421171 19.766969      NaN     3    14 c    0   2.40 186.44114 12.65885   882.32   714.55 3.71 3.18 -44.8 -0.433    19.40 21.51 02a58583o0328c
58583.426835 19.569016      NaN     6    16 c    0   1.90 186.44114 12.65885   941.59   798.84 3.62 3.09 -49.1 -0.385    19.38 21.50 02a58583o0340c
58583.439284 19.652575      NaN     5    15 c    0   2.17 186.44114 12.65885   954.19   676.05 4.07 3.55 -46.0 -0.351    19.27 21.52 02a58583o0366c
58603.407400 19.766969      NaN    -4    15 c    0   1.27 186.44114 12.65885  2801.56   758.15 2.72 2.30 -50.2 -0.426    19.62 21.44 02a58603o0382c
58603.421351 19.436675      NaN     7    18 c    0   1.07 186.44114 12.65885  2780.13   717.57 2.66 2.26 -51.0 -0.431    19.59 21.43 02a58603o0412c
58603.427476 19.696897      NaN   -16    16 c    0   1.13 186.44114 12.65885  2838.93   798.05 2.76 2.28 -48.0 -0.426    19.59 21.41 02a58603o0424c
58603.439604 19.436675      NaN     7    18 c    0   1.63 186.44114 12.65885  2857.49   679.20 2.75 2.34 -45.1 -0.434    19.54 21.32 02a58603o0450c
58607.402451 19.766969      NaN   -12    15 c    0   1.84 186.44114 12.65885  3673.66  6583.49 3.98 2.79  -7.7 -0.365    19.31 21.62 02a58607o0372c
58607.406882 19.696897      NaN   -19    16 c    0   1.74 186.44114 12.65885  3655.83  6544.40 3.50 2.67 -13.8 -0.381    19.41 21.61 02a58607o0379c
58607.419781 19.674510      NaN     7    14 c    0   2.14 186.44114 12.65885  3710.82  6621.33 3.43 2.60  -9.6 -0.386    19.38 21.58 02a58607o0407c
58607.428489 19.609992      NaN    10    14 c    0   2.23 186.44114 12.65885  3725.19  6508.52 3.56 2.75  -2.3 -0.376    19.45 21.56 02a58607o0422c
58610.399775 18.005163      NaN    78    50 c    0   0.42 186.44114 12.65885  1689.38 10503.19 2.57 2.18 -46.5 -0.420    19.75 21.56 02a58610o0331c
58610.408783 18.738855      NaN    38    26 c    0   0.84 186.44114 12.65885  1670.25 10463.81 2.54 2.21 -48.0 -0.414    19.82 21.54 02a58610o0350c
58610.426936 19.569016      NaN     6    16 c    0   1.29 186.44114 12.65885  1748.34 10422.23 2.52 2.26 -48.3 -0.411    19.75 21.51 02a58610o0388c
58611.391692 19.868040      NaN     2    13 c    0   2.04 186.44114 12.65885  3091.86  9707.67 2.78 2.72 -72.9 -0.364    19.76 21.53 02a58611o0328c
58611.394165 19.766969      NaN   -16    15 c    0   0.86 186.44114 12.65885  3073.25  9666.57 2.42 2.27 -42.5 -0.432    19.81 21.53 02a58611o0332c
58611.400263 19.491430      NaN    16    14 c    0   1.54 186.44114 12.65885  3129.45  9740.43 2.47 2.33 -53.4 -0.405    19.77 21.54 02a58611o0342c
58611.417896 19.766969      NaN   -10    15 c    0   1.73 186.44114 12.65885  3147.80  9621.55 2.49 2.34 -38.7 -0.415    19.77 21.51 02a58611o0374c
58635.338114 19.922338      NaN   -10    13 c    0   1.34 186.44114 12.65885  1769.91  3694.30 2.37 2.29 -60.4 -0.422    19.78 21.66 02a58635o0230c
58635.341977 19.743105      NaN     4    14 c    0   1.61 186.44114 12.65885  1749.66  3654.32 2.87 2.72  54.6 -0.350    19.78 21.68 02a58635o0238c
58635.357748 19.631075      NaN     9    14 c    0   1.41 186.44114 12.65885  1810.96  3730.79 2.45 2.40 -62.5 -0.396    19.78 21.66 02a58635o0271c
58635.373123 19.841877      NaN   -23    14 c    0   1.13 186.44114 12.65885  1831.78  3614.07 2.39 2.26 -54.3 -0.414    19.74 21.55 02a58635o0303c
58639.293524 19.922338      NaN   -33    13 c    0   1.91 186.44114 12.65885  1769.92  3695.15 2.38 2.34 -74.2 -0.420    19.70 21.42 02a58639o0105c
58639.296766 19.510313      NaN     9    16 c    0   0.84 186.44114 12.65885  1751.17  3655.06 2.55 2.45 -67.6 -0.383    19.68 21.34 02a58639o0111c
58639.308484 19.384550      NaN    22    14 c    0   1.26 186.44114 12.65885  1808.48  3730.67 2.36 2.31  81.0 -0.414    19.73 21.39 02a58639o0134c
58639.321991 19.766969      NaN     6    13 c    0   1.45 186.44114 12.65885  1827.72  3613.38 2.43 2.30 -54.1 -0.430    19.70 21.41 02a58639o0159c
58663.289553 19.922338      NaN     0    13 c    0   1.56 186.44114 12.65885  9913.72  1864.79 2.68 2.18 -57.5 -0.412    19.70 21.36 02a58663o0114c
58663.293256 19.696897      NaN   -12    16 c    0   1.09 186.44114 12.65885  9892.53  1826.15 2.70 2.19 -58.3 -0.442    19.72 21.36 02a58663o0121c
58663.301045 19.841877      NaN    -3    14 c    0   1.39 186.44114 12.65885  9964.93  1904.67 2.55 2.19 -50.5 -0.415    19.71 21.35 02a58663o0136c
58663.311230 19.743105      NaN     7    13 c    0   1.44 186.44114 12.65885  9976.40  1785.34 2.59 2.25 -56.1 -0.405    19.69 21.35 02a58663o0156c
58667.276457 19.696897      NaN     0    16 c    0   1.33 186.44114 12.65885   635.57  5446.27 2.41 2.39  48.5 -0.393    19.65 21.33 02a58667o0088c
58667.279245 19.766969      NaN   -34    15 c    0   1.04 186.44114 12.65885   616.44  5407.05 2.40 2.35  56.2 -0.393    19.63 21.34 02a58667o0094c
58667.286749 20.103715      NaN    -3    11 c    0   2.06 186.44114 12.65885   676.07  5483.02 2.42 2.35  12.9 -0.434    19.60 21.33 02a58667o0110c
58815.606728 18.574166      NaN   -40    45 c    0   1.51 186.44114 12.65885  1783.72  3096.96 2.60 2.42  34.7 -0.396    17.98 19.59 02a58815o0844c
58815.609950 19.256669      NaN   -19    24 c    0   1.24 186.44114 12.65885  1803.40  3136.23 2.68 2.49  20.6 -0.382    18.65 20.29 02a58815o0851c
58815.617446 18.978793      NaN   -71    31 c    0   0.82 186.44114 12.65885  1747.25  3057.70 2.57 2.44  31.2 -0.390    18.73 20.37 02a58815o0866c
58815.628420 19.367717      NaN    14    17 c    0   1.14 186.44114 12.65885  1728.79  3174.79 2.51 2.39  38.3 -0.396    19.36 20.99 02a58815o0889c
58815.663357 17.447688      NaN    75   102 c    0   1.01 186.44114 12.65885  1765.32  3118.41 2.38 2.37  36.0 -0.423    16.95 17.73 02a58815o0963c
58871.491493 19.922338      NaN    -6    13 c    0   2.15 186.44114 12.65885  9943.68  5117.13 2.57 2.45 -62.1 -0.415    19.79 21.60 02a58871o0584c
58871.494940 19.743105      NaN    10    12 c    0   1.89 186.44114 12.65885  9963.19  5155.64 2.62 2.47 -56.4 -0.413    19.73 21.62 02a58871o0591c
58871.508813 19.922338      NaN   -19    13 c    0   1.50 186.44114 12.65885  9899.53  5079.48 2.57 2.41 -66.2 -0.412    19.78 21.65 02a58871o0619c
58871.519662 19.631075      NaN     9    14 c    0   1.75 186.44114 12.65885  9879.17  5199.31 2.53 2.49  24.2 -0.406    19.80 21.66 02a58871o0640c
58875.595150 19.696897      NaN   -17    16 c    0   1.20 186.44114 12.65885  4994.60  9022.64 2.54 2.28 -43.7 -0.415    19.85 21.96 02a58875o0817c
58875.598538 19.922338      NaN    -9    13 c    0   1.51 186.44114 12.65885  5568.46  1508.49 2.50 2.24 -58.9 -0.403    19.82 21.95 02a58875o0823c
58875.604696 19.922338      NaN    -7    13 c    0   0.92 186.44114 12.65885  5627.28  1585.63 2.44 2.22 -62.9 -0.405    19.87 21.95 02a58875o0835c
58875.623561 20.009244      NaN   -16    12 c    0   1.44 186.44114 12.65885  5647.11  1470.13 2.64 2.41 -53.7 -0.401    19.79 21.94 02a58875o0871c
58879.440029 16.702260      NaN   256   167 c    0   0.87 186.44114 12.65885  4980.67  9013.98 2.60 2.46 -33.2 -0.406    17.18 18.95 02a58879o0482c
58879.443339 17.555452      NaN    -9   115 c    0   1.09 186.44114 12.65885  5001.36  9051.70 2.66 2.40 -41.5 -0.411    17.08 18.86 02a58879o0488c
58879.450507 18.120615      NaN    22    61 c    0   0.94 186.44114 12.65885  4943.12  8972.00 2.64 2.38 -42.6 -0.413    17.48 19.28 02a58879o0502c
58879.460424 17.008410      NaN   184   129 c    0   0.96 186.44114 12.65885  4920.76  9090.50 2.58 2.50 -14.9 -0.401    17.50 19.29 02a58879o0522c
58882.545399 19.419021      NaN    17    15 c    0   1.23 186.44114 12.65885  9833.42  1232.47 2.77 2.17 -63.0 -0.418    19.75 21.79 02a58882o0668c
58882.548726 20.009244      NaN   -30    12 c    0   2.04 186.44114 12.65885  9853.57  1272.74 2.75 2.11 -62.3 -0.419    19.79 21.78 02a58882o0675c
58882.554690 20.103715      NaN   -11    11 c    0   2.35 186.44114 12.65885  9797.36  1194.53 2.76 2.13 -63.3 -0.422    19.80 21.77 02a58882o0687c
58882.566540 20.009244      NaN   -26    12 c    0   2.20 186.44114 12.65885  9781.07  1316.37 2.81 2.25 -63.1 -0.409    19.75 21.72 02a58882o0711c
58883.626644 19.841877      NaN   -35    14 c    0   2.63 186.44114 12.65885   733.50  9327.36 2.63 2.21 -45.4 -0.425    19.74 21.80 02a58883o0699c
58883.636618 19.510313      NaN   -11    19 c    0   1.08 186.44114 12.65885   714.63  9288.48 2.49 2.14 -45.5 -0.438    19.77 21.78 02a58883o0718c
58883.639410 19.454622      NaN    -1    20 c    0   1.06 186.44114 12.65885   777.70  9366.25 2.49 2.13 -43.7 -0.452    19.72 21.81 02a58883o0724c
58883.647616 19.454622      NaN    -2    20 c    0   1.01 186.44114 12.65885   798.44  9247.44 2.40 2.08 -46.3 -0.440    19.75 21.76 02a58883o0740c
58883.675624 18.317510      NaN   -78    57 c    0   0.80 186.44114 12.65885   756.26  9304.71 2.58 2.25 -48.5 -0.449    18.16 19.30 02a58883o0799c
58903.446447 19.922338      NaN   -13    13 c    0   1.53 186.44114 12.65885  7569.19  2810.55 2.61 2.42 -51.1 -0.389    19.71 21.74 02a58903o0477c
58903.450809 20.009244      NaN    -1    12 c    0   1.64 186.44114 12.65885  7587.62  2849.62 2.53 2.38 -55.7 -0.388    19.71 21.74 02a58903o0486c
58903.456862 20.009244      NaN   -17    12 c    0   2.00 186.44114 12.65885  7529.17  2772.95 2.80 2.59 -58.7 -0.378    19.65 21.75 02a58903o0498c
58903.495343 19.841877      NaN     0    14 c    0   1.04 186.44114 12.65885  7523.92  2894.89 2.56 2.39 -50.4 -0.389    19.74 21.74 02a58903o0521c
58931.545968 19.766969      NaN   -47    15 c    0   1.80 186.44114 12.65885  8852.51  9435.32 2.98 2.78 -55.9 -0.373    19.67 21.59 02a58931o0640c
58931.549962 19.696897      NaN   -11    16 c    0   2.39 186.44114 12.65885  8833.49  9395.75 3.31 2.95 -54.2 -0.361    19.55 21.58 02a58931o0648c
58931.559996 19.696897      NaN   -12    16 c    0   1.63 186.44114 12.65885  8890.78  9474.51 3.15 2.98 -57.9 -0.365    19.55 21.54 02a58931o0667c
58931.572071 19.696897      NaN   -44    16 c    0   1.95 186.44114 12.65885  8918.67  9355.34 3.12 3.00 -55.6 -0.359    19.51 21.48 02a58931o0691c
58959.368503 19.922338      NaN   -16    13 c    0   1.55 186.44114 12.65885  7931.17  1949.47 2.43 2.35 -77.4 -0.386    19.67 21.47 02a58959o0289c
58959.373923 19.696897      NaN   -11    16 c    0   0.57 186.44114 12.65885  7912.31  1908.35 2.40 2.30 -71.8 -0.393    19.72 21.47 02a58959o0299c
58959.376805 19.868040      NaN     2    13 c    0   1.12 186.44114 12.65885  7971.11  1988.18 2.42 2.30 -71.3 -0.398    19.73 21.47 02a58959o0305c
58959.390858 19.841877      NaN   -12    14 c    0   1.27 186.44114 12.65885  7991.89  1869.60 2.46 2.33 -65.6 -0.393    19.69 21.43 02a58959o0332c
58963.394255 15.506116      NaN   643   545 c    0   1.16 186.44114 12.65885  6835.66  7553.80 2.82 2.55  42.6 -0.393    14.79 16.25 02a58963o0366c
58963.398419 16.058991      NaN   340   343 c    0   0.84 186.44114 12.65885  6820.52  7520.71 2.65 2.53  63.9 -0.411    16.07 17.98 02a58963o0374c
58967.384150 19.841877      NaN   -15    14 c    0   1.37 186.44114 12.65885  6844.45  7559.20 2.57 2.40  54.3 -0.402    19.74 21.63 02a58967o0327c
58967.387174 19.841877      NaN    -7    14 c    0   1.52 186.44114 12.65885  6825.73  7522.79 2.88 2.53  45.8 -0.388    19.63 21.57 02a58967o0333c
58967.392325 19.766969      NaN    -6    15 c    0   1.58 186.44114 12.65885  6883.00  7601.67 2.60 2.47  53.9 -0.401    19.75 21.60 02a58967o0344c
58967.402334 19.922338      NaN   -14    13 c    0   1.70 186.44114 12.65885  6900.96  7487.78 2.56 2.46  66.4 -0.406    19.74 21.57 02a58967o0365c
58983.335257 19.115465      NaN    28    18 c    0   1.20 186.44114 12.65885   680.59  7381.18 2.91 2.10 -67.2 -0.452    19.32 21.60 02a58983o0201c
58983.338071 20.009244      NaN   -22    12 c    0   1.50 186.44114 12.65885   660.74  7343.48 2.41 2.12 -55.0 -0.430    19.59 21.70 02a58983o0207c
58983.353238 19.631075      NaN     9    14 c    0   1.54 186.44114 12.65885   719.74  7419.58 2.38 2.06 -51.9 -0.437    19.71 21.55 02a58983o0239c
58983.368360 20.103715      NaN    -2    11 c    0   2.07 186.44114 12.65885   740.75  7307.07 2.39 2.03 -53.0 -0.431    19.72 21.46 02a58983o0269c
58987.371883 19.334813      NaN    19    16 c    0   1.37 186.44114 12.65885  9979.01  3806.95 2.74 2.55 -52.8 -0.399    19.72 21.58 02a58987o0300c
58987.375098 19.454622      NaN    15    15 c    0   1.27 186.44114 12.65885  9960.20  3768.10 2.75 2.56 -54.4 -0.396    19.67 21.58 02a58987o0307c
58987.381520 19.419021      NaN    17    15 c    0   1.01 186.44114 12.65885 10018.86  3846.20 2.68 2.47 -53.5 -0.406    19.73 21.56 02a58987o0321c
58987.391603 19.226921      NaN    29    15 c    0   1.35 186.44114 12.65885 10041.45  3731.61 2.79 2.54 -52.7 -0.397    19.64 21.54 02a58987o0343c
58995.345178 19.334813      NaN    25    14 c    0   1.93 186.44114 12.65885  4997.49  9595.76 2.64 2.49 -56.7 -0.393    19.68 21.55 02a58995o0231c
58995.352553 19.696897 0.339293    48    15 c    0   1.60 186.44114 12.65885  4979.06  9556.53 2.57 2.52 -63.7 -0.395    19.65 21.60 02a58995o0247c
58995.355787 19.696897      NaN    -4    16 c    0   1.55 186.44114 12.65885  5036.40  9635.36 2.63 2.45 -50.0 -0.400    19.70 21.53 02a58995o0254c
58995.365993 19.766969      NaN     6    13 c    0   1.68 186.44114 12.65885  5055.00  9517.83 2.59 2.42 -52.0 -0.402    19.71 21.48 02a58995o0276c
59019.302204 18.197417      NaN    62    43 c    0   0.98 186.44114 12.65885  3634.39  1641.85 2.63 2.53 -66.1 -0.403    18.06 19.73 02a59019o0130c
59019.305888 18.606822      NaN    20    37 c    0   1.11 186.44114 12.65885  3615.25  1602.16 2.53 2.46 -85.3 -0.401    18.30 19.91 02a59019o0138c
59019.312768 18.459772      NaN   -54    50 c    0   1.41 186.44114 12.65885  3675.56  1679.76 3.02 2.93 -71.4 -0.371    17.75 19.47 02a59019o0153c
59023.267834 19.841877      NaN    -5    14 c    0   1.23 186.44114 12.65885  3641.61  1640.97 2.46 2.25 -58.4 -0.410    19.67 21.38 02a59023o0053c
