         MJD         m       dm   uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs
58226.469944 19.128787      NaN    -2    27 c    0   0.90 186.44114 12.6683  2946.90  9129.71 2.71 2.55 -23.2 -0.415    18.76 20.40 02a58226o0316c
58226.480958 18.847027      NaN   -11    35 c    0   0.91 186.44114 12.6683  3003.03  9206.76 2.67 2.48 -16.4 -0.436    18.55 20.12 02a58226o0339c
58226.491313 18.910912      NaN    -3    33 c    0   0.96 186.44114 12.6683  3022.84  9088.52 2.77 2.60 -18.6 -0.420    18.33 19.94 02a58226o0361c
58227.442544 19.631075      NaN   -10    17 c    0   0.96 186.44114 12.6683  3573.65  9105.31 2.56 2.47 -13.8 -0.440    19.41 21.21 02a58227o0277c
58227.459107 18.317510      NaN    -9    57 c    0   0.77 186.44114 12.6683  3555.31  9064.12 2.70 2.60  -9.3 -0.433    17.70 19.34 02a58227o0313c
58227.462844 18.757738      NaN   -13    38 c    0   0.84 186.44114 12.6683  3612.53  9143.45 2.69 2.64  50.4 -0.441    18.53 20.21 02a58227o0320c
58227.476751 17.850111      NaN    38    75 c    0   0.89 186.44114 12.6683  3630.68  9023.91 2.65 2.52  -5.4 -0.434    17.43 19.08 02a58227o0350c
58251.409289 19.510313      NaN    24    11 c    0   1.01 186.44114 12.6683  5666.50  1528.04 2.64 2.58  56.7 -0.399    19.76 21.67 02a58251o0394c
58251.498315 19.652575      NaN     5    15 c    0   0.75 186.44114 12.6683  2602.80 10409.75 2.69 2.56 -40.5 -0.394    19.42 21.02 02a58251o0574c
58251.507944 19.226921      NaN    23    17 c    0   0.78 186.44114 12.6683  2603.89 10411.50 2.76 2.60 -27.4 -0.393    19.29 20.90 02a58251o0594c
58251.508400 19.816329      NaN     4    13 c    0   1.39 186.44114 12.6683  7553.40   738.95 2.70 2.65 -82.2 -0.403    19.39 21.06 02a58251o0595c
58251.519717 19.841877      NaN   -12    14 c    0   1.22 186.44114 12.6683  7551.19   741.53 2.75 2.66 -46.2 -0.407    19.30 20.94 02a58251o0618c
58252.452408 19.549093      NaN    13    14 c    0   0.84 186.44114 12.6683  2606.66 10405.25 2.63 2.49 -19.6 -0.402    19.59 21.22 02a58252o0456c
58252.470801 19.841877      NaN    -1    14 c    0   0.82 186.44114 12.6683  2605.89 10406.13 2.66 2.45  -2.0 -0.424    19.55 21.14 02a58252o0492c
58252.477120 19.922338      NaN    -4    13 c    0   1.14 186.44114 12.6683  7559.72   733.62 2.63 2.58 -75.6 -0.412    19.52 21.21 02a58252o0504c
58252.487082 19.766969      NaN    -1    15 c    0   0.61 186.44114 12.6683  2606.01 10407.77 2.75 2.51  -6.9 -0.417    19.38 21.01 02a58252o0523c
58252.490621 19.631075      NaN    -6    17 c    0   0.72 186.44114 12.6683  7558.76   735.17 2.66 2.63 -76.9 -0.414    19.48 21.11 02a58252o0530c
58252.501284 19.302877      NaN     9    20 c    0   0.61 186.44114 12.6683  2604.73 10408.73 2.70 2.46  -2.4 -0.420    19.32 20.85 02a58252o0550c
58252.503924 19.419021      NaN    11    17 c    0   0.63 186.44114 12.6683  7555.09   736.77 2.67 2.64 -85.0 -0.414    19.37 20.93 02a58252o0555c
58252.517312 19.076453      NaN    25    20 c    0   1.00 186.44114 12.6683  7570.36   740.88 2.74 2.63 -43.8 -0.416    19.26 20.79 02a58252o0580c
58253.260977 18.336727      NaN   -38    56 c    0   1.06 186.44114 12.6683  2899.87  9685.19 2.92 2.84 -58.2 -0.423    17.81 19.60 02a58253o0023c
58253.263730 18.786693      NaN    -8    37 c    0   0.65 186.44114 12.6683  7889.32    49.35 2.86 2.68  60.0 -0.423    19.26 21.05 02a58253o0029c
58253.268375 19.454622      NaN   -19    20 c    0   1.17 186.44114 12.6683  2879.48  9704.96 3.05 2.96  37.2 -0.417    19.02 20.97 02a58253o0039c
58255.394375 19.351140      NaN    24    14 c    0   0.90 186.44114 12.6683  1367.40 10184.43 2.74 2.56   6.4 -0.414    19.57 21.50 02a58255o0099c
